Created_at	Tweet_text	Screen_name	RT																																																																																																																																																						
Sun Feb 18 19:44:52 +0000 2018	"RT @ExpoDX: How to Achieve Digital Transformation (DX) https:\/\/t.co\/C2ef1d2Ty1\n\n@Schmarzo #AI #BI #IoT #IIoT #SmartCities #BigData #DataLak\u2026,""source"""	CloudExpo	ExpoDX:																																																																																																																																																						
Sun Feb 18 19:44:54 +0000 2018	"RT @JimMarous: Market Overview: Interest in AI Exploding.\n\nhttps:\/\/t.co\/cga7HGOqMZ\n\n#AI #MachineLearning #BigData #TechTrends \n@DeepLearn00\u2026,""source"""	TheBigDataBot	JimMarous:																																																																																																																																																						
Sun Feb 18 19:44:55 +0000 2018	"RT @ExpoDX: How to Achieve Digital Transformation (DX) https:\/\/t.co\/C2ef1d2Ty1\n\n@Schmarzo #AI #BI #IoT #IIoT #SmartCities #BigData #DataLak\u2026,""source"""	CloudExpo	ExpoDX:																																																																																																																																																						
Sun Feb 18 19:45:00 +0000 2018	"Premiering on @Twitch at 3 pm EST: #LetsPlayTogether ~ The Fall feat @NathanSifuHD ~ 07 https:\/\/t.co\/2SkdegzCWv\u2026 https:\/\/t.co\/KHwLV1rOSV,""display_text_range"""	Captain Mintbeard	#VALUE!																																																																																																																																																						
Sun Feb 18 19:45:02 +0000 2018	"#AI to Help Judges Score Gymnastics Events at the #2020Olympics  https:\/\/t.co\/2jTEXnPUDB via @futurism\u2026 https:\/\/t.co\/fso5rnsQbc,""display_text_range"""	SocionextUS	#VALUE!																																																																																																																																																						
Sun Feb 18 19:45:03 +0000 2018	"Tech leaders sign charter to boost cybersecurity in business and government https:\/\/t.co\/o9IrI8AEm7 #Tech\u2026 https:\/\/t.co\/igtArhSVsL,""source"""	nTangledCloud	#VALUE!																																																																																																																																																						
Sun Feb 18 19:45:04 +0000 2018	"RT @caliskan_burak: The Dawn of Machines surpassing Human Intelligence occur by 2047 #Innovation #Singularity #Robotics #Technology #Future\u2026,""source"""	luiscuartasp	caliskan_burak:																																																																																																																																																						
Sun Feb 18 19:45:04 +0000 2018	"#AI is the key to unlocking business #bigdata https:\/\/t.co\/yBltxup4Ef \n\nvia @digitaljournal #Analytics #DataScience https:\/\/t.co\/LSlb98wHQv,""display_text_range"""	InsightBrief	#VALUE!																																																																																																																																																						
Sun Feb 18 19:45:06 +0000 2018	"RT @rzembo: \u201c3 principles for solving AI Dilemma: Optimization vs Explanation\u201d\n\n#AI #MachineLearning via @kdnuggets https:\/\/t.co\/1X5dRpBuTb,""source"""	rzembo	rzembo:																																																																																																																																																						
Sun Feb 18 19:45:06 +0000 2018	"#AI World Conference: Tackling the knowledge gap https:\/\/t.co\/gGxIkreDUw?,""source"""	Litigation_Abst	#VALUE!																																																																																																																																																						
Sun Feb 18 19:45:07 +0000 2018	"RT @Shirastweet: What is BLOCKCHAIN?\n\n#blockchain #cryptocurrency #BTC #ETH #LTC #Ripple #Fintech #CyberSecurity #IoT #AI  #Technology \n\nCC\u2026,""source"""	MichealEmeche	Shirastweet:																																																																																																																																																						
Sun Feb 18 19:45:07 +0000 2018	"#AI, Machine Learning, and Unemployment https:\/\/t.co\/lm3cJFjDYQ,""source"""	2GeeksInGotham	#VALUE!																																																																																																																																																						
Sun Feb 18 19:45:09 +0000 2018	"Economic Effect Of Artificial Intelligence [INFOGRAPHIC]\n\nThis infographic looks at recent projections from PwC and\u2026 https:\/\/t.co\/2XyL4zsCQa,""source"""	BSMediaShow	#VALUE!																																																																																																																																																						
Sun Feb 18 19:45:09 +0000 2018	"Economic Effect Of Artificial Intelligence [INFOGRAPHIC]\n\nThis infographic looks at recent projections from PwC and\u2026 https:\/\/t.co\/vSgRcJmxUC,""source"""	thedailynumbers	#VALUE!																																																																																																																																																						
Sun Feb 18 19:45:09 +0000 2018	"Economic Effect Of Artificial Intelligence [INFOGRAPHIC]\n\nThis infographic looks at recent projections from PwC and\u2026 https:\/\/t.co\/V7CxVZKw7t,""source"""	derickson	#VALUE!																																																																																																																																																						
Sun Feb 18 19:45:09 +0000 2018	"Economic Effect Of Artificial Intelligence [INFOGRAPHIC]\n\nThis infographic looks at recent projections from PwC and\u2026 https:\/\/t.co\/bUuuGRNbrm,""source"""	e_strategy	#VALUE!																																																																																																																																																						
Sun Feb 18 19:45:11 +0000 2018	"Thanks for all the RTs ... appreciate the help to make https:\/\/t.co\/XfCQmIa1wd the best directory of information resources for #AI and #ML,""source"""	homeAIinfo	#VALUE!																																																																																																																																																						
Sun Feb 18 19:45:11 +0000 2018	"RT @AitheonOfficial: Andrew and Ryan photoed with @SebastianThrun, founder of Udacity and renowned for his contributions to the innovation\u2026,""source"""	TheMrJordan23	AitheonOfficial:																																																																																																																																																						
